university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
fake_cl,7938775607983570911,parkergreen6011,2379,4788,43381,Thu Feb 24 00:00:00 +0000 2011
chile_cl,7170549778127669687,ryanroberts2136,5970,1066,4202,Mon May 18 00:00:00 +0000 2015
chile_cl,5467588892351250653,jeremiahdiaz1560,5177,588,474,Wed Mar 11 00:00:00 +0000 2020
noestudie_cl,8634875453533864385,eastonscott323,8207,3947,64175,Sat Sep 25 00:00:00 +0000 2004
harvard_cl,7254067616102791390,liamjimenez1691,8864,4693,18542,Thu Apr 19 00:00:00 +0000 2012
chile_cl,1945701033287601534,lucasscott2057,8087,1182,44721,Mon Feb 06 00:00:00 +0000 2012
fake_cl,3643277518878873512,josegomez646,1223,938,4579,Sun Dec 01 00:00:00 +0000 2019
harvard_cl,6639316666638624558,charlescarter7281,2899,492,28179,Thu Aug 20 00:00:00 +0000 2009
chile_cl,8248425383284328989,nicholaswilliams7840,8639,1604,73026,Sun Mar 08 00:00:00 +0000 2020
noestudie_cl,7874850857144925979,thomasjohnson9196,6056,3069,32172,Sat Feb 06 00:00:00 +0000 2010
harvard_cl,8351585661168822006,aaronlewis6588,4353,1604,61803,Mon Sep 09 00:00:00 +0000 2019
chile_cl,189860118814858243,carternelson23,9535,1129,69187,Mon Sep 20 00:00:00 +0000 2004
noestudie_cl,3289591701562868103,josephflores4187,208,1985,95172,Thu Apr 04 00:00:00 +0000 2013
fake_cl,6302058579368358475,owengray2211,9149,224,10336,Tue Apr 16 00:00:00 +0000 2024
harvard_cl,6524446218206759092,noahcollins7048,2612,1636,12379,Mon Nov 26 00:00:00 +0000 2012
udec_cl,7898249531594471923,isaiahyoung608,8280,3162,65882,Thu Feb 05 00:00:00 +0000 2009
chile_cl,1375909122504210916,isaaclong3687,4029,3999,42959,Fri Jul 13 00:00:00 +0000 2018
udec_cl,1712003217271856438,masongutierrez904,3714,2203,11110,Mon Jan 04 00:00:00 +0000 2021
udec_cl,8715985551471645593,masonmorris5765,3508,2513,8966,Wed Feb 06 00:00:00 +0000 2008
chile_cl,2115235708182590535,romanscott9850,5034,1937,47595,Wed Jan 19 00:00:00 +0000 2000
chile_cl,5869740551389606273,ashersanderson9066,1328,891,28427,Fri Oct 04 00:00:00 +0000 2002
noestudie_cl,3316127114826288837,adrianperez175,6228,4717,32628,Sat Sep 04 00:00:00 +0000 2021
noestudie_cl,1249915504235987704,santiagocarter8062,1719,1375,68086,Sat Sep 14 00:00:00 +0000 2024
udec_cl,2086055687836409381,alexanderwilson2449,2063,4025,90979,Wed Apr 10 00:00:00 +0000 2013
chile_cl,6005987233177798787,jameslee9816,8931,64,28378,Tue Aug 06 00:00:00 +0000 2019
harvard_cl,565486220854925969,joshuagutierrez3179,8677,1123,68813,Sat Jun 12 00:00:00 +0000 2010
noestudie_cl,4856435623370190647,austintorres3896,4154,2704,33987,Tue Oct 24 00:00:00 +0000 2023
chile_cl,5845550194417487130,brooksallen6189,9563,3949,76337,Tue Feb 09 00:00:00 +0000 2010
harvard_cl,4654194592896068409,eastonnelson4459,2774,3249,19583,Thu Apr 14 00:00:00 +0000 2011
fake_cl,1027702556105024089,sebastianjackson7133,472,1215,65458,Tue Jul 12 00:00:00 +0000 2005
udec_cl,7191055772125665228,ezratorres1028,7082,3076,81578,Fri Jul 28 00:00:00 +0000 2023
noestudie_cl,3912108924295034748,silaswilliams120,3234,2505,95283,Tue Aug 14 00:00:00 +0000 2007
harvard_cl,4272061819906777187,isaacbailey6509,1299,3085,26979,Sun Oct 21 00:00:00 +0000 2001
harvard_cl,8427973955150913360,danielward1131,7595,3147,61206,Sun Oct 14 00:00:00 +0000 2001
udec_cl,8104042980097870173,loganroberts1098,8465,3910,96834,Mon May 06 00:00:00 +0000 2002
udec_cl,530959334088812809,jacksonkelly4615,6693,3011,36748,Thu May 02 00:00:00 +0000 2013
chile_cl,1534450254243835537,romanmyers1637,1106,2924,55077,Sat Oct 23 00:00:00 +0000 2021
udec_cl,4039459285247975193,santiagocruz5359,4778,3184,48973,Thu Aug 13 00:00:00 +0000 2009
harvard_cl,1863478228951479840,leviscott2061,1568,2657,9041,Tue Oct 12 00:00:00 +0000 2010
harvard_cl,8491269771649931575,andrewcox1056,91,4049,63599,Sun May 24 00:00:00 +0000 2009
chile_cl,7775336717378162079,andrewsanchez7430,2347,698,95970,Fri Mar 18 00:00:00 +0000 2005
noestudie_cl,3722518715380833911,jacklewis7326,6840,4404,83319,Wed Jun 26 00:00:00 +0000 2002
udec_cl,2859134967829614736,olivermorales5486,11,1734,30187,Tue Oct 25 00:00:00 +0000 2011
udec_cl,1644185583443995422,elicruz8875,2017,1046,29590,Wed Apr 27 00:00:00 +0000 2016
chile_cl,5082793097181344248,jackclark6879,1490,4785,27077,Wed Jun 27 00:00:00 +0000 2007
harvard_cl,6122406645622892661,axelbaker5476,5858,4937,77184,Mon Mar 13 00:00:00 +0000 2023
noestudie_cl,3229167831470789007,johnstewart4898,6450,1617,75796,Thu May 02 00:00:00 +0000 2024
fake_cl,3705667594999390114,hunterbennett2592,5783,3555,85808,Sun Apr 08 00:00:00 +0000 2007
chile_cl,5375649279240402187,xaviermendoza8477,2251,2037,78679,Mon Mar 28 00:00:00 +0000 2022
harvard_cl,5375478027865862839,loganadams2590,8293,3922,52623,Thu May 17 00:00:00 +0000 2007
udec_cl,3967479927161360141,jordancollins1902,6548,28,27872,Tue Jul 01 00:00:00 +0000 2003
fake_cl,5322631493507629036,lucaortiz514,9769,2215,41002,Sat Apr 29 00:00:00 +0000 2006
chile_cl,6309701964666929781,lukeparker301,2035,3508,81671,Thu Mar 30 00:00:00 +0000 2000
fake_cl,2828955139981845392,wesleystewart7187,1369,3158,33240,Tue Jan 16 00:00:00 +0000 2024
chile_cl,1353359312452171135,owennguyen6655,7160,3277,37646,Sun Dec 30 00:00:00 +0000 2012
fake_cl,3359927652415839468,milesflores2608,2245,3756,51172,Sun Jul 15 00:00:00 +0000 2007
noestudie_cl,4035367214347140409,samuelramos7437,2002,285,57038,Thu Jul 05 00:00:00 +0000 2018
chile_cl,7345566142514445778,hunterward3587,1942,1976,89303,Mon Dec 09 00:00:00 +0000 2024
chile_cl,2368714995843342978,xavierjimenez7000,4478,974,10677,Tue Jan 15 00:00:00 +0000 2002
udec_cl,8690149594533226601,adamlewis4019,6717,1131,92774,Sun Apr 19 00:00:00 +0000 2015
fake_cl,6696411243018334135,elijahgutierrez1828,5626,3382,30380,Wed Mar 21 00:00:00 +0000 2018
chile_cl,7514943402139261893,josiahcox3004,2274,2379,56366,Wed Dec 06 00:00:00 +0000 2000
harvard_cl,2241203912524992330,liamanderson5153,3532,4193,69352,Fri Mar 02 00:00:00 +0000 2018
fake_cl,62037076776761637,christopherscott5209,8241,4896,82747,Wed Apr 27 00:00:00 +0000 2011
harvard_cl,9120225201405213373,hudsonrichardson4400,2303,3935,68913,Sat May 29 00:00:00 +0000 2021
chile_cl,1440578208841765189,levievans986,3309,4333,27255,Tue Sep 16 00:00:00 +0000 2003
fake_cl,8445607821405158556,lincolnkim8280,7841,1093,38815,Fri Aug 13 00:00:00 +0000 2021
noestudie_cl,4815177173032313465,jaydenjones7495,9791,125,13752,Wed Apr 19 00:00:00 +0000 2017
harvard_cl,6528958534550096771,xavierhernandez8196,1555,3211,21627,Mon Sep 06 00:00:00 +0000 2004
harvard_cl,8704791407757395159,jeremiahchavez5578,5821,2026,13562,Sat Jan 30 00:00:00 +0000 2010
chile_cl,5588279168462129901,xavierhall4134,8293,4882,49514,Tue Nov 18 00:00:00 +0000 2014
fake_cl,2121005560523410501,johncastillo71,3858,3547,47940,Sat Jul 16 00:00:00 +0000 2022
fake_cl,7778315975997465650,jacobruiz4198,4710,911,7193,Fri Sep 13 00:00:00 +0000 2024
harvard_cl,4343911486913608478,jamesevans8598,4429,3278,17645,Sun Dec 23 00:00:00 +0000 2007
harvard_cl,3141525439135088137,gabrielramirez917,5741,4654,80149,Wed Jan 10 00:00:00 +0000 2018
fake_cl,3486977782897459392,oliverrivera3356,2929,2911,19902,Wed Jan 04 00:00:00 +0000 2023
chile_cl,4243999232654468242,josiahpeterson5777,7729,3986,83145,Wed Sep 28 00:00:00 +0000 2016
chile_cl,8216419699304897579,hudsonhall6162,6962,4772,77709,Sat Dec 17 00:00:00 +0000 2022
chile_cl,6192701925526390357,henrywatson3382,1639,4698,51174,Mon Aug 18 00:00:00 +0000 2008
fake_cl,8399033708862030779,hudsonrodriguez4607,7213,826,67223,Sun Nov 29 00:00:00 +0000 2009
fake_cl,7249283203023306018,axelevans838,1382,3302,33657,Wed Feb 20 00:00:00 +0000 2002
harvard_cl,1547159262774653676,santiagohoward3895,8374,2127,34894,Sat May 04 00:00:00 +0000 2013
harvard_cl,7905183580931191968,aaronmorgan688,7274,3533,31335,Tue Aug 02 00:00:00 +0000 2005
noestudie_cl,2935210939036102576,benjaminhernandez6229,1801,2378,91016,Fri Oct 08 00:00:00 +0000 2004
fake_cl,7591822339387186102,everettcox8488,6256,199,22369,Sun May 31 00:00:00 +0000 2020
noestudie_cl,4783655414949350446,nicholaswilliams6128,8322,809,74249,Mon Jun 22 00:00:00 +0000 2009
udec_cl,4385253656592074284,jonathanortiz974,4484,581,75084,Sun Feb 20 00:00:00 +0000 2011
udec_cl,1572754856782014569,nathanrodriguez4656,4470,42,9594,Mon Jan 30 00:00:00 +0000 2017
chile_cl,2184564946205972604,charlesevans3168,7477,4215,62824,Fri Jan 04 00:00:00 +0000 2019
chile_cl,2216125333026583916,ianwalker7386,9336,1557,4076,Tue Aug 21 00:00:00 +0000 2012
harvard_cl,3941575540696656215,carsonrobinson1390,7774,1129,81230,Sun Aug 16 00:00:00 +0000 2009
noestudie_cl,8220395422431696524,samuelpeterson2785,911,649,46395,Mon Apr 29 00:00:00 +0000 2013
noestudie_cl,1349499372800515058,charleschavez2670,8870,1793,75857,Tue Feb 18 00:00:00 +0000 2014
fake_cl,3915359239491771678,graysonstewart9074,1385,3165,92910,Sun Oct 14 00:00:00 +0000 2001
harvard_cl,6422583087417800662,leonardocooper924,2125,3805,84590,Wed Nov 26 00:00:00 +0000 2003
udec_cl,318253690432096337,julianmorales8642,9691,467,32591,Tue Oct 22 00:00:00 +0000 2024
harvard_cl,3505765996317747459,jackcarter5462,5765,54,57505,Sun May 22 00:00:00 +0000 2011
chile_cl,6470122377307676783,angelnguyen3554,6016,1847,58241,Sat Mar 10 00:00:00 +0000 2001
fake_cl,2453830467502074480,elianderson3526,5230,1199,79655,Mon Jul 22 00:00:00 +0000 2024
udec_cl,802328102775753474,jacelee9395,7023,3660,9008,Sat Aug 09 00:00:00 +0000 2003
noestudie_cl,8157696646734003030,robertpeterson8700,1497,4996,72603,Sat Jan 07 00:00:00 +0000 2006
udec_cl,6528025109360770135,asherevans7487,3508,365,13912,Thu May 05 00:00:00 +0000 2016
fake_cl,7745334712650494864,josephsanderson6278,5118,2949,62732,Tue Jun 23 00:00:00 +0000 2015
chile_cl,4040085374532084015,noahmorris8173,4921,1126,66246,Wed Apr 05 00:00:00 +0000 2006
harvard_cl,4058318988519067290,romanhernandez2492,1093,3963,35199,Wed Sep 18 00:00:00 +0000 2002
chile_cl,4304267850589029891,connorlopez5074,1714,3964,93085,Thu Apr 19 00:00:00 +0000 2007
udec_cl,7249651154814126650,adamgomez6705,5851,280,82436,Tue Jul 03 00:00:00 +0000 2012
noestudie_cl,3652732941640206829,cameronthompson6828,4969,489,71949,Mon Feb 22 00:00:00 +0000 2016
fake_cl,166468135247183451,ryanmartinez7410,8631,4213,81338,Tue Oct 12 00:00:00 +0000 2010
udec_cl,7104335495490949356,asherwood4871,5499,3310,15633,Tue Apr 05 00:00:00 +0000 2022
harvard_cl,2133007860132605903,masonparker9296,5199,2586,85475,Mon Sep 11 00:00:00 +0000 2006
fake_cl,993738379787784283,benjaminrogers9737,9773,337,45425,Fri Aug 11 00:00:00 +0000 2023
udec_cl,4292656576738630672,cameronlewis4768,2040,733,19948,Mon Nov 27 00:00:00 +0000 2023
noestudie_cl,3832026743177331099,noahmartin7261,7495,1982,10318,Wed Mar 01 00:00:00 +0000 2000
noestudie_cl,1537339658572606786,wesleymorgan8179,4979,1235,32667,Wed Jan 31 00:00:00 +0000 2001
fake_cl,4151216577934440977,sebastiangutierrez8620,7519,1182,20337,Fri Jan 30 00:00:00 +0000 2009
chile_cl,1980357453504413434,leonardorobinson5785,7344,886,5597,Sun Dec 01 00:00:00 +0000 2019
fake_cl,7057107912252014321,charleswalker6456,3914,691,43146,Fri Nov 23 00:00:00 +0000 2018
chile_cl,1075254871894784283,nicholasthompson3218,9701,371,30753,Wed Mar 16 00:00:00 +0000 2005
fake_cl,5783568444318554398,josephrichardson7325,8505,2430,97360,Wed Sep 29 00:00:00 +0000 2010
fake_cl,4718279318617793730,loganrivera8410,6016,2629,24858,Thu Jul 07 00:00:00 +0000 2022
chile_cl,5443325358046304914,alexanderjohnson3288,6098,1146,94054,Mon Oct 27 00:00:00 +0000 2014
fake_cl,4143538695751482423,liamcooper8801,763,2930,98061,Wed Jan 13 00:00:00 +0000 2010
udec_cl,3538613760506793840,lukechavez2883,8926,2591,11729,Thu Sep 05 00:00:00 +0000 2024
chile_cl,9082197861022114299,joseross8047,8017,766,37218,Mon Oct 25 00:00:00 +0000 2021
chile_cl,3433047906277496720,sebastianbennett6118,5553,2235,74463,Thu Nov 11 00:00:00 +0000 2010
chile_cl,1341596126325455863,connorkelly7761,1580,2885,30152,Mon Oct 22 00:00:00 +0000 2018
udec_cl,3222455849395232398,joshuacollins3272,8418,2882,54425,Fri Jan 06 00:00:00 +0000 2023
udec_cl,5035877267771913885,jameslong6268,2468,1073,59187,Sun Jul 31 00:00:00 +0000 2022
harvard_cl,1006814008999193795,alexandergonzalez4684,1885,985,32023,Thu Jul 21 00:00:00 +0000 2022
udec_cl,9036080719684349136,jacobjimenez5401,4993,2992,41230,Sat Apr 19 00:00:00 +0000 2008
chile_cl,1356260290308479005,parkerevans2290,6853,2315,21981,Mon Apr 05 00:00:00 +0000 2010
udec_cl,5595796723773266187,eliphillips3521,2877,3050,35920,Mon Aug 02 00:00:00 +0000 2004
fake_cl,5925275745562320220,jonathanreed2261,424,985,57245,Tue Oct 17 00:00:00 +0000 2017
noestudie_cl,4393014257660416310,jaydenpeterson6877,8541,3740,17806,Wed Jan 28 00:00:00 +0000 2009
chile_cl,4189432113139299129,silasthomas7815,3860,248,72681,Sat May 06 00:00:00 +0000 2023
noestudie_cl,8900660718723993346,robertcarter1932,5987,763,95903,Sun Jul 09 00:00:00 +0000 2006
harvard_cl,5533790090334816352,jamescampbell6984,3555,1882,32700,Sat Sep 24 00:00:00 +0000 2005
chile_cl,567687338794286364,landonjackson7541,7368,4407,71684,Sun Sep 02 00:00:00 +0000 2012
udec_cl,1780454417292788347,charlessanderson3417,9767,2435,58418,Sun Jun 16 00:00:00 +0000 2024
chile_cl,702706091791592527,isaiahsanderson4401,7860,293,74329,Sat Oct 23 00:00:00 +0000 2004
chile_cl,2949665550480238114,asherwilson2333,9561,3484,46549,Fri Dec 11 00:00:00 +0000 2020
harvard_cl,1911539282535853164,kailong7247,8548,780,66056,Mon May 07 00:00:00 +0000 2007
chile_cl,4234712413008495211,gabrieltaylor9395,413,4709,42980,Fri Mar 12 00:00:00 +0000 2010
fake_cl,1664382629768037054,kaydenjimenez1311,1112,4596,25229,Mon Mar 30 00:00:00 +0000 2020
noestudie_cl,2948309320298797988,eliwood9454,2900,1446,80767,Sun Jul 18 00:00:00 +0000 2021
udec_cl,8871795184541593378,lucasmiller2872,9786,4765,66351,Mon Apr 03 00:00:00 +0000 2006
harvard_cl,3071530472333418156,jaxsonramirez3898,5049,750,90439,Wed Apr 06 00:00:00 +0000 2011
fake_cl,5933761353638072426,jameswatson2499,753,901,41283,Tue Jun 15 00:00:00 +0000 2010
chile_cl,5287902985996302231,josiahnelson7095,9529,1341,73554,Sat Sep 26 00:00:00 +0000 2015
noestudie_cl,7766435790024006489,jacecarter9114,8226,4887,80375,Sun Feb 26 00:00:00 +0000 2012
fake_cl,342931351929600032,ezraross7385,1610,3599,76524,Wed Feb 26 00:00:00 +0000 2020
noestudie_cl,5999772926947920968,samuelmurphy6139,5419,4527,51729,Fri Dec 19 00:00:00 +0000 2014
fake_cl,5904173223145025281,joshuaperez2924,36,2151,9188,Thu May 03 00:00:00 +0000 2012
noestudie_cl,2284562037375989391,coltonmoore3909,6694,3546,9511,Sat Jun 30 00:00:00 +0000 2012
noestudie_cl,2805541616598462048,leonardowalker5352,2678,3253,16787,Thu Sep 30 00:00:00 +0000 2010
harvard_cl,2731335146216831949,williamruiz2994,4135,4840,43987,Mon Dec 01 00:00:00 +0000 2014
noestudie_cl,7062760537687960984,johnwood4362,1973,1560,13042,Thu Nov 24 00:00:00 +0000 2016
noestudie_cl,1847089162738238350,roberthall3658,1797,2896,34916,Tue Dec 07 00:00:00 +0000 2021
fake_cl,1652155770671198052,johncox4172,8855,273,2994,Thu Jan 22 00:00:00 +0000 2004
noestudie_cl,3080824539748138115,graysonhall5734,7025,3303,87420,Sat Apr 15 00:00:00 +0000 2023
fake_cl,3508280487746045305,lukejackson3465,6218,3846,77059,Mon Jul 14 00:00:00 +0000 2008
harvard_cl,3207812534717049765,isaiahevans4106,2006,1101,14405,Mon Sep 04 00:00:00 +0000 2023
chile_cl,7585213828248958450,nicholashill7282,7537,2292,65437,Tue Sep 10 00:00:00 +0000 2024
fake_cl,6879966027621268513,cameronbailey2476,8051,4456,63815,Sun Feb 10 00:00:00 +0000 2002
fake_cl,7238995414854588587,coltonreed4259,9253,910,34773,Thu Feb 25 00:00:00 +0000 2021
chile_cl,4838276583972085714,owencampbell264,2229,4417,58760,Sun Jan 21 00:00:00 +0000 2001
chile_cl,6441905764372675480,jamesperez932,8429,364,12087,Mon Oct 17 00:00:00 +0000 2005
chile_cl,3096567680622476921,liamjones324,7803,285,82602,Thu Aug 21 00:00:00 +0000 2008
noestudie_cl,5411205558266678175,aidennguyen1846,2773,1778,48686,Wed Oct 28 00:00:00 +0000 2020
noestudie_cl,2909310252525299933,carsonjackson8457,7275,341,61087,Fri Sep 10 00:00:00 +0000 2010
chile_cl,8375906175581701790,andrewmorales6461,5483,100,13008,Sat May 21 00:00:00 +0000 2016
fake_cl,7567057474141722204,cameronwright1010,9361,2933,34771,Fri Jul 23 00:00:00 +0000 2004
chile_cl,8229744205508939297,jacksonking6908,4792,1118,35504,Thu Oct 31 00:00:00 +0000 2013
udec_cl,574762125399311903,isaiahbrown8799,7464,1109,54568,Fri Apr 29 00:00:00 +0000 2022
noestudie_cl,8511276641948219528,aaronmartin7165,4210,1261,65300,Mon Feb 13 00:00:00 +0000 2006
udec_cl,6379061783813180945,carterramirez6557,3971,2364,8219,Thu Aug 20 00:00:00 +0000 2009
chile_cl,5617171695728934505,noahross3153,8650,3692,90858,Sun Jul 03 00:00:00 +0000 2011
noestudie_cl,635762704406046728,noahward8895,1722,987,23214,Sat Nov 03 00:00:00 +0000 2012
fake_cl,6418683510142713244,jackmartin2691,2603,637,34624,Fri Jan 22 00:00:00 +0000 2010
udec_cl,8734449868638007961,dylanmurphy9534,60,1887,64439,Mon Dec 08 00:00:00 +0000 2003
harvard_cl,7124598501872782564,jamesbaker6306,2642,721,35411,Thu Sep 27 00:00:00 +0000 2007
chile_cl,7555835800285415535,silaschavez1925,4622,2913,32985,Thu Mar 12 00:00:00 +0000 2009
fake_cl,7072660448162457065,adamlewis2144,172,1061,37672,Fri May 17 00:00:00 +0000 2024
udec_cl,4298207299693026283,ianparker6892,9061,181,10376,Wed Apr 17 00:00:00 +0000 2024
chile_cl,9220610422634329143,ezrahall4353,7818,719,24897,Wed Dec 07 00:00:00 +0000 2022
fake_cl,5929801579249055222,jordanking7795,5206,4451,99714,Thu Dec 31 00:00:00 +0000 2020
udec_cl,2732057496556427364,isaiahclark9532,5794,373,63354,Sat Sep 15 00:00:00 +0000 2007
noestudie_cl,324987140088293297,milesroberts8129,6001,1371,65086,Sat Dec 28 00:00:00 +0000 2013
chile_cl,877518028859974831,axelwatson6240,3274,2876,50603,Wed Jul 24 00:00:00 +0000 2013
harvard_cl,1336766958772632470,nolanmitchell8701,1851,2809,2226,Tue Nov 26 00:00:00 +0000 2024
noestudie_cl,1314829714039492022,jaxsonwalker9244,4253,2656,76185,Thu Mar 04 00:00:00 +0000 2021
harvard_cl,6902187194987740565,jamesonadams1868,4993,3873,69614,Thu Nov 25 00:00:00 +0000 2010
fake_cl,2196676393666233574,josiahthompson7372,3562,2411,17698,Fri Nov 09 00:00:00 +0000 2012
fake_cl,5775062508479843138,alexanderrodriguez1092,172,4235,10715,Sun Sep 05 00:00:00 +0000 2010
fake_cl,2077741875165335495,masonmurphy3751,1921,498,34134,Sun Dec 27 00:00:00 +0000 2020
chile_cl,4223070757062876188,michaelpeterson6335,6151,3437,8967,Thu Apr 22 00:00:00 +0000 2004
udec_cl,2540909991920540220,silasreyes2636,5927,4127,79945,Thu May 29 00:00:00 +0000 2014
noestudie_cl,8593401224745005166,julianruiz8211,3141,508,13916,Wed Jan 10 00:00:00 +0000 2024
noestudie_cl,3050232399867286307,julianroberts1687,6223,1439,18303,Sat Sep 02 00:00:00 +0000 2023
udec_cl,6243880638949672265,alexandercollins2906,8725,615,6472,Fri Sep 15 00:00:00 +0000 2017
fake_cl,8179069671075004441,masonwilson4210,4510,4851,45641,Sun Sep 12 00:00:00 +0000 2004
noestudie_cl,4473284384234998756,jaydensmith9258,3176,514,51923,Wed May 28 00:00:00 +0000 2014
noestudie_cl,6580808954201507968,greysonjackson2867,7113,1215,4882,Fri Aug 31 00:00:00 +0000 2018
fake_cl,3903860387969490209,danielcastillo9444,3629,3592,21436,Tue Sep 18 00:00:00 +0000 2018
noestudie_cl,3890545457421264465,samueldiaz2875,8865,1446,91538,Thu Oct 23 00:00:00 +0000 2003
fake_cl,3944186121592079671,matthewreed1098,2609,2391,56645,Wed Jun 29 00:00:00 +0000 2005
chile_cl,8201014387977625013,jordanrogers3773,717,4631,6788,Fri Jun 13 00:00:00 +0000 2008
harvard_cl,8791739753067808929,wyattperez8810,7058,3640,15312,Sun Sep 30 00:00:00 +0000 2001
chile_cl,1632015266643579133,calebrogers5873,2613,3561,76927,Fri Jun 24 00:00:00 +0000 2005
chile_cl,6406210466697647379,leonardocastillo8873,7870,1438,76044,Sat Apr 19 00:00:00 +0000 2008
udec_cl,788918447890017041,ethanramirez4248,9160,275,38429,Wed Mar 30 00:00:00 +0000 2005
udec_cl,5256977682543411440,ezekielcampbell3973,3363,2251,7578,Tue Feb 05 00:00:00 +0000 2008
harvard_cl,595288285102393157,eliwilliams1327,9018,2721,42926,Sat Aug 08 00:00:00 +0000 2009
chile_cl,8571677361010642431,landonbrown3290,5771,1592,37368,Thu Jan 30 00:00:00 +0000 2003
harvard_cl,424104248497173110,milesadams208,468,3203,92868,Sat Sep 07 00:00:00 +0000 2013
chile_cl,8168240814998949454,mateomorris4556,7105,2780,3261,Mon Mar 02 00:00:00 +0000 2009
noestudie_cl,3527523750697382206,henrycollins3291,2086,4943,41179,Tue Apr 14 00:00:00 +0000 2009
noestudie_cl,6916668618926541634,kaiross7257,7101,2580,60881,Tue Mar 10 00:00:00 +0000 2009
chile_cl,4243776383752030112,aidenking5790,9019,3115,22961,Sat Apr 08 00:00:00 +0000 2000
